dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
d2_F1_n1000000_a10_gs1,range_tree,adaptive,0,1,1000000,1000000,10000000,1,46929.2,2.00505e+07,1,nan,nan,nan,0,0,0,framework_III,0,"{""build_ms"":1742.901140,""build_events_ms"":415.126522,""build_range_trees_ms"":864.599769,""build_rank_arrays_ms"":389.346598,""build_start_index_ms"":63.814406,""phase1_count_and_cache_ms"":43934.202743,""phase2_alias_ms"":67.009942,""phase2_fill_ms"":209.102706,""run_build_ms"":1742.906560,""run_count_ms"":43934.206663,""run_sample_ms"":1252.074759}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F1_n1000000_a10_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Comp-26.2.23/Join-Sampling-2D/run/temp/exp2_sjs_adv_d2/datasets/F1/d2_F1_n1000000_a10_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Comp-26.2.23/Join-Sampling-2D/run/temp/exp2_sjs_adv_d2/datasets/F1/d2_F1_n1000000_a10_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":50000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Comp-26.2.23/Join-Sampling-2D/run/temp/exp2_sjs_adv_d2/out/A_alpha_F1/A_alpha_F1__F1__n1000000__a10__t10000000__range_tree__adaptive__B50000000__w512"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F1_n1000000_a10_gs1"",""n_r"":1000000,""n_s"":1000000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":10,""alpha_achieved"":11,""notes"":""alacarte-local alpha_expected_est=10.057 coverage=4.19097 pair_p_est=2.0114e-05 alpha_hat_est=11 epsilon_alpha=0.1 audit_pairs=2000000""}"
d2_F1_n1000000_a10_gs1,range_tree,adaptive,1,2,1000000,1000000,10000000,1,46385.7,2.00505e+07,1,nan,nan,nan,0,0,0,framework_III,0,"{""build_ms"":1270.063912,""build_events_ms"":421.270989,""build_range_trees_ms"":439.250590,""build_rank_arrays_ms"":372.702847,""build_start_index_ms"":33.342048,""phase1_count_and_cache_ms"":43857.200955,""phase2_alias_ms"":61.346811,""phase2_fill_ms"":206.174620,""run_build_ms"":1270.065272,""run_count_ms"":43857.204594,""run_sample_ms"":1256.796161}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F1_n1000000_a10_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Comp-26.2.23/Join-Sampling-2D/run/temp/exp2_sjs_adv_d2/datasets/F1/d2_F1_n1000000_a10_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Comp-26.2.23/Join-Sampling-2D/run/temp/exp2_sjs_adv_d2/datasets/F1/d2_F1_n1000000_a10_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":50000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Comp-26.2.23/Join-Sampling-2D/run/temp/exp2_sjs_adv_d2/out/A_alpha_F1/A_alpha_F1__F1__n1000000__a10__t10000000__range_tree__adaptive__B50000000__w512"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F1_n1000000_a10_gs1"",""n_r"":1000000,""n_s"":1000000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":10,""alpha_achieved"":11,""notes"":""alacarte-local alpha_expected_est=10.057 coverage=4.19097 pair_p_est=2.0114e-05 alpha_hat_est=11 epsilon_alpha=0.1 audit_pairs=2000000""}"
d2_F1_n1000000_a10_gs1,range_tree,adaptive,2,3,1000000,1000000,10000000,1,46209.2,2.00505e+07,1,nan,nan,nan,0,0,0,framework_III,0,"{""build_ms"":1273.239981,""build_events_ms"":421.553655,""build_range_trees_ms"":442.489156,""build_rank_arrays_ms"":372.142169,""build_start_index_ms"":33.317569,""phase1_count_and_cache_ms"":43679.622977,""phase2_alias_ms"":62.047699,""phase2_fill_ms"":219.574318,""run_build_ms"":1273.241121,""run_count_ms"":43679.626936,""run_sample_ms"":1254.673965}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F1_n1000000_a10_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Comp-26.2.23/Join-Sampling-2D/run/temp/exp2_sjs_adv_d2/datasets/F1/d2_F1_n1000000_a10_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Comp-26.2.23/Join-Sampling-2D/run/temp/exp2_sjs_adv_d2/datasets/F1/d2_F1_n1000000_a10_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":50000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Comp-26.2.23/Join-Sampling-2D/run/temp/exp2_sjs_adv_d2/out/A_alpha_F1/A_alpha_F1__F1__n1000000__a10__t10000000__range_tree__adaptive__B50000000__w512"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F1_n1000000_a10_gs1"",""n_r"":1000000,""n_s"":1000000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":10,""alpha_achieved"":11,""notes"":""alacarte-local alpha_expected_est=10.057 coverage=4.19097 pair_p_est=2.0114e-05 alpha_hat_est=11 epsilon_alpha=0.1 audit_pairs=2000000""}"
