dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
,range_tree,adaptive,0,1,100000,100000,100000,1,3049.75,4.04015e+07,1,nan,nan,nan,0,0,0,framework_III,0,"{""build_ms"":124.686987,""build_events_ms"":38.300682,""build_range_trees_ms"":46.008991,""build_rank_arrays_ms"":33.669445,""build_start_index_ms"":6.224321,""phase1_count_and_cache_ms"":1876.521274,""phase2_alias_ms"":5.614724,""phase2_fill_ms"":2.494629,""phase3_fill_residual_ms"":1033.217062,""run_build_ms"":124.687986,""run_count_ms"":1876.524833,""run_sample_ms"":1048.538001}",,"{""dataset"":{""source"":""synthetic"",""name"":""d2_alacarte_rectgen_n100000_a200_gs1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":200,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":10000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Comp-26.2.23/Join-Sampling-2D/run/temp/exp2_synth_d2/out/B_N/B_N__n100000__a200__t100000__range_tree__adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_alacarte_rectgen_n100000_a200_gs1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":200,""alpha_achieved"":200.625,""notes"":""alacarte-rectgen alpha_expected_est=201.959 coverage=92.6396 pair_p_est=0.00403917 alpha_hat_est=200.625 epsilon_alpha=0.003125 audit_pairs=2000000""}"
,range_tree,adaptive,1,2,100000,100000,100000,1,3143.8,4.04015e+07,1,nan,nan,nan,0,0,0,framework_III,0,"{""build_ms"":115.832463,""build_events_ms"":35.759432,""build_range_trees_ms"":44.241111,""build_rank_arrays_ms"":32.353889,""build_start_index_ms"":3.195774,""phase1_count_and_cache_ms"":1966.642257,""phase2_alias_ms"":7.741261,""phase2_fill_ms"":18.877529,""phase3_fill_residual_ms"":1027.134905,""run_build_ms"":115.833513,""run_count_ms"":1966.646306,""run_sample_ms"":1061.190473}",,"{""dataset"":{""source"":""synthetic"",""name"":""d2_alacarte_rectgen_n100000_a200_gs1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":200,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":10000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Comp-26.2.23/Join-Sampling-2D/run/temp/exp2_synth_d2/out/B_N/B_N__n100000__a200__t100000__range_tree__adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_alacarte_rectgen_n100000_a200_gs1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":200,""alpha_achieved"":200.625,""notes"":""alacarte-rectgen alpha_expected_est=201.959 coverage=92.6396 pair_p_est=0.00403917 alpha_hat_est=200.625 epsilon_alpha=0.003125 audit_pairs=2000000""}"
,range_tree,adaptive,2,3,100000,100000,100000,1,2989.43,4.04015e+07,1,nan,nan,nan,0,0,0,framework_III,0,"{""build_ms"":107.881106,""build_events_ms"":35.914279,""build_range_trees_ms"":35.382838,""build_rank_arrays_ms"":32.012886,""build_start_index_ms"":4.512571,""phase1_count_and_cache_ms"":1844.140887,""phase2_alias_ms"":5.576545,""phase2_fill_ms"":2.532356,""phase3_fill_residual_ms"":1021.377438,""run_build_ms"":107.882566,""run_count_ms"":1844.143597,""run_sample_ms"":1036.692904}",,"{""dataset"":{""source"":""synthetic"",""name"":""d2_alacarte_rectgen_n100000_a200_gs1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":200,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":10000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Comp-26.2.23/Join-Sampling-2D/run/temp/exp2_synth_d2/out/B_N/B_N__n100000__a200__t100000__range_tree__adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_alacarte_rectgen_n100000_a200_gs1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":200,""alpha_achieved"":200.625,""notes"":""alacarte-rectgen alpha_expected_est=201.959 coverage=92.6396 pair_p_est=0.00403917 alpha_hat_est=200.625 epsilon_alpha=0.003125 audit_pairs=2000000""}"
