dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
d2_F0_n1000000_a3_gs1,ours,sampling,0,1,1000000,1000000,10000000,1,9984.41,6.01237e+06,1,nan,nan,nan,0,0,0,,0,"{""build_active_indices_ms"":197.351928,""build_events_ms"":407.648173,""build_ranks_ms"":652.301651,""build_y_domain_ms"":166.907967,""phase1_count_ms"":3971.251283,""phase2_plan_ms"":1154.764299,""phase3_sample_ms"":3390.006864,""run_build_ms"":1454.341072,""run_count_ms"":3971.256323,""run_sample_ms"":4558.805588}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F0_n1000000_a3_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/SJS-2D-RUN-26.2.26/run/temp/exp2_sjs_adv_d2/datasets/F0/d2_F0_n1000000_a3_gs1_R.bin"",""path_s"":""/home/dhy/PhD/SJS-2D-RUN-26.2.26/run/temp/exp2_sjs_adv_d2/datasets/F0/d2_F0_n1000000_a3_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":50000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SJS-2D-RUN-26.2.26/run/temp/exp2_sjs_adv_d2/out/A_alpha_F0/A_alpha_F0__F0__n1000000__a3__t10000000__ours__sampling__B50000000__w512"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F0_n1000000_a3_gs1"",""n_r"":1000000,""n_s"":1000000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":3,""alpha_achieved"":4.25,""notes"":""alacarte-local alpha_expected_est=3.00368 coverage=1.5 pair_p_est=6.00735e-06 alpha_hat_est=4.25 epsilon_alpha=0.416667 audit_pairs=2000000""}"
d2_F0_n1000000_a3_gs1,ours,sampling,1,2,1000000,1000000,10000000,1,11367.2,6.01237e+06,1,nan,nan,nan,0,0,0,,0,"{""build_active_indices_ms"":53.350077,""build_events_ms"":1485.732416,""build_ranks_ms"":649.671529,""build_y_domain_ms"":168.053049,""phase1_count_ms"":3943.991793,""phase2_plan_ms"":1152.966212,""phase3_sample_ms"":3391.416408,""run_build_ms"":2374.801444,""run_count_ms"":3943.996513,""run_sample_ms"":4548.989773}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F0_n1000000_a3_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/SJS-2D-RUN-26.2.26/run/temp/exp2_sjs_adv_d2/datasets/F0/d2_F0_n1000000_a3_gs1_R.bin"",""path_s"":""/home/dhy/PhD/SJS-2D-RUN-26.2.26/run/temp/exp2_sjs_adv_d2/datasets/F0/d2_F0_n1000000_a3_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":50000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SJS-2D-RUN-26.2.26/run/temp/exp2_sjs_adv_d2/out/A_alpha_F0/A_alpha_F0__F0__n1000000__a3__t10000000__ours__sampling__B50000000__w512"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F0_n1000000_a3_gs1"",""n_r"":1000000,""n_s"":1000000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":3,""alpha_achieved"":4.25,""notes"":""alacarte-local alpha_expected_est=3.00368 coverage=1.5 pair_p_est=6.00735e-06 alpha_hat_est=4.25 epsilon_alpha=0.416667 audit_pairs=2000000""}"
d2_F0_n1000000_a3_gs1,ours,sampling,2,3,1000000,1000000,10000000,1,11303.4,6.01237e+06,1,nan,nan,nan,0,0,0,,0,"{""build_active_indices_ms"":53.275490,""build_events_ms"":1502.145823,""build_ranks_ms"":650.284234,""build_y_domain_ms"":168.802199,""phase1_count_ms"":3932.974347,""phase2_plan_ms"":1118.202085,""phase3_sample_ms"":3355.862212,""run_build_ms"":2392.484941,""run_count_ms"":3932.978977,""run_sample_ms"":4479.151601}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F0_n1000000_a3_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/SJS-2D-RUN-26.2.26/run/temp/exp2_sjs_adv_d2/datasets/F0/d2_F0_n1000000_a3_gs1_R.bin"",""path_s"":""/home/dhy/PhD/SJS-2D-RUN-26.2.26/run/temp/exp2_sjs_adv_d2/datasets/F0/d2_F0_n1000000_a3_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":50000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SJS-2D-RUN-26.2.26/run/temp/exp2_sjs_adv_d2/out/A_alpha_F0/A_alpha_F0__F0__n1000000__a3__t10000000__ours__sampling__B50000000__w512"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F0_n1000000_a3_gs1"",""n_r"":1000000,""n_s"":1000000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":3,""alpha_achieved"":4.25,""notes"":""alacarte-local alpha_expected_est=3.00368 coverage=1.5 pair_p_est=6.00735e-06 alpha_hat_est=4.25 epsilon_alpha=0.416667 audit_pairs=2000000""}"
